tconst	isAdult	startYear	runtimeMinutes	genres	averageRating	directors	writers	tags
tt0034398	0	1941	70	Horror,Mystery,Romance	7.2	nm0905729	nm0802561	
tt0034409	0	1941	88	Comedy,Romance	6.7	nm0485647	nm0275255,nm0656039,nm0033455,nm1738746	rita hayworth can dance!
tt0034492	0	1942	69	Adventure,Animation,Drama	7.3	nm0019282,nm0035899,nm0359457,nm0373871,nm0730860,nm0766402,nm0942687,nm0204190,nm0314671	nm0759041,nm0668998,nm0604392,nm0821707,nm0789873,nm0266338,nm0183231,nm0942723,nm0055119,nm0305019,nm0401604,nm0572689,nm0634711,nm0773436,nm0821515,nm0917305,nm0931614	
tt0034493	0	1943	84	Drama	7.7	nm0001120	nm0899170,nm0536139,nm0953790,nm0290000,nm0315657,nm0001120,nm0598102,nm1389176	
tt0034583	0	1942	102	Drama,Romance,War	8.5	nm0002031	nm16909158,nm0258493,nm0462321,nm0122417,nm0019706,nm0732452	start of a beautiful friendship
tt0034587	0	1942	73	Fantasy,Horror,Thriller	7.2	nm0869664	nm0090840	sexuality
tt0034742	0	1942	102	Action,Drama,Romance	6.7	nm0588183	nm0303930,nm0873200	
tt0034862	0	1942	100	Comedy,Drama,Music	7.3	nm0762263,nm0020980	nm0083125,nm0723418,nm0000927,nm0391750,nm0492635,nm0616893,nm0841702	
tt0035015	0	1942	88	Drama,Romance	7.6	nm0000080,nm0281381,nm0936404	nm0850483,nm0000080,nm0001072,nm0608986	
tt0035019	0	1942	100	Comedy,Romance	7.4	nm0000697	nm0102818,nm0000697,nm0139321,nm0452932	
tt0035093	0	1942	134	Drama,Romance,War	7.6	nm0943758	nm0934497,nm0296207,nm0385264,nm0921995,nm0835369,nm0651585,nm0792670,nm0928295	
tt0035140	0	1942	117	Drama,Romance	7.9	nm0710924	nm0732452,nm0698989,nm16481680	psychology
tt0035169	0	1942	88	Comedy,Romance	7.5	nm0002545	nm0002545,nm0290926	screwball
tt0035211	0	1942	128	Biography,Drama,Romance	7.6	nm0939992	nm0842485,nm0542534,nm0302904,nm0750357,nm0493071,nm0732452	baseball, lou gehrig
tt0035238	0	1942	126	Drama,Romance	7.9	nm0503777	nm0921995,nm0296207,nm0934497,nm0385264	made me cry
tt0035262	0	1942	82	Adventure,Comedy,Family	7.0	nm0124877	nm0124918,nm0366942,nm0152834,nm0212700,nm0680226	
tt0035279	0	1942	109	Drama,Thriller,War	7.1	nm0000033	nm0896830,nm0365661,nm0662213,nm0000033	
tt0035317	0	1942	68	Adventure,Crime,Drama	6.5	nm0624756	nm0522871,nm0201405,nm0367060,nm0236279	
tt0035415	0	1942	118	Comedy,Drama,Romance	7.3	nm0245213	nm0372942,nm0597175,nm0829330,nm0388755,nm0132180,nm0283780,nm0883017,nm0351444,nm0873707,nm0087579,nm0000036,nm0000697,nm0069410,nm0281556,nm0441499,nm0501872,nm0607561,nm14191249	
tt0035417	0	1942	118	Comedy,Drama,Romance	7.5	nm0828419	nm0789758,nm0118227,nm0886861,nm0363563,nm0033455,nm1738746	in netflix queue
tt0035423	0	2001	118	Comedy,Fantasy,Romance	6.4	nm0003506	nm0737216,nm0003506	
tt0035432	0	1942	81	Crime,Drama,Film-Noir	7.4	nm0878338	nm0540816,nm0122446,nm0001294,nm0878338	in netflix queue
tt0035446	0	1942	99	Comedy,Romance,War	8.1	nm0523932	nm0501872,nm0562372,nm0523932	
tt0035567	0	1942	114	Comedy,Drama,Romance	7.1	nm0828419	nm0488057,nm0437720,nm0536941	hepburn and tracy, marriage
tt0035575	0	1942	126	Biography,Drama,Family	7.6	nm0002031	nm0118758,nm0430578,nm0258493	biopic
tt0035753	0	1943	92	Crime,Drama,Horror	7.8	nm0167241	nm0154438,nm0167241	
tt0035896	0	1943	170	Adventure,Drama,History	6.8	nm0939992	nm0629580,nm0002133,nm0111313,nm0534221	
tt0035899	0	1943	74	Fantasy,Horror,Sci-Fi	6.4	nm0624756	nm0802561	
tt0036027	0	1943	69	Drama,Fantasy,Horror	7.0	nm0869664	nm0802561,nm0942027,nm0908681,nm0111576	
tt0036244	0	1942	75	Drama,Western	8.0	nm0920074	nm0873707,nm0888099	in netflix queue
tt0036342	0	1943	108	Drama,Film-Noir,Mystery	7.8	nm0000033	nm0928642,nm0072639,nm0720904,nm0568060	small towns
tt0036377	0	1943	156	Biography,Drama,Mystery	7.6	nm0454771	nm0780833,nm0921268,nm0599652	
tt0036506	0	1943	110	Drama,History	8.1	nm0003433	nm0003433,nm0461743,nm0478479,nm0804736,nm0927558	
tt0036515	0	1943	114	Drama,Thriller	7.1	nm0795864,nm0005803	nm0358591,nm0375484	world war ii
tt0036613	0	1944	118	Comedy,Crime,Thriller	7.9	nm0001008	nm0258493,nm0450279,nm0233431	murder
tt0036775	0	1944	107	Crime,Drama,Film-Noir	8.3	nm0000697	nm0000697,nm0151452,nm0128906,nm16463962	insurance
tt0036777	0	1944	148	Drama,History,War	5.9	nm0118807,nm0176699	nm0118406,nm0731387,nm0613848	
tt0036824	0	1944	100	Drama,Romance,War	6.4	nm0524995	nm0153698,nm0533418,nm0384248,nm0886861	
tt0036855	0	1944	114	Crime,Drama,Mystery	7.8	nm0002030	nm0886668,nm0281556,nm0049721,nm0358096	brooch
tt0036868	0	1946	170	Drama,Romance,War	8.1	nm0943758	nm0792845,nm0437969	
tt0036872	0	1944	126	Comedy,Drama,Music	7.0	nm0564970	nm0124918,nm0147119,nm0564970,nm0235160	
tt0036969	0	1943	97	Drama,Romance	7.5	nm0829038	nm0111576,nm0404717,nm0829038,nm0002144,nm0295786,nm0467396	
tt0037008	0	1944	88	Drama,Film-Noir,Mystery	7.9	nm0695937,nm0541149	nm0143837,nm0237225,nm0388755,nm0718101,nm0488057,nm0599652,nm0720906	
tt0037017	0	1944	97	Drama,War	7.6	nm0000033	nm0825705,nm0842485,nm0000033,nm0372942	survival
tt0037059	0	1944	113	Comedy,Drama,Family	7.5	nm0591486	nm0106505,nm0277943,nm0072639,nm0373511,nm0525067,nm0556945,nm4251617	1900s
tt0037077	0	1943	98	Comedy,Romance,War	7.5	nm0002545	nm0002545	
tt0037094	0	1944	146	Drama,Romance	7.6	nm0792605	nm0258493,nm0901896	
tt0037120	0	1944	123	Drama,Family,Sport	7.3	nm0113284	nm0046779,nm0716307,nm0222079,nm0227481	horses
tt0037193	0	1944	94	Adventure,Comedy,Romance	6.8	nm0124877,nm0485647	nm0366942,nm0789520,nm0293388,nm0096394,nm0448985,nm0058905,nm0291035,nm0659085	
tt0037365	0	1944	100	Comedy,Crime,Film-Noir	7.3	nm0861703	nm0728307,nm0852313,nm0475823,nm0358591	nick and nora charles
tt0037382	0	1944	100	Adventure,Comedy,Drama	7.8	nm0001328	nm0002133,nm0299154,nm0001203,nm0010850,nm0150462	
tt0037514	0	1945	140	Comedy,Fantasy,Musical	7.0	nm0796645,nm0053484,nm0360253	nm0501973,nm0545731	
tt0037515	0	1945	97	Crime,Drama,Mystery	7.4	nm0163229	nm0002005,nm0629580	in netflix queue
tt0037536	0	1945	126	Drama	7.2	nm0564970	nm0629580,nm0564970	
tt0037549	0	1945	78	Horror,Thriller	7.3	nm0936404	nm0829044,nm0531878,nm0507932	
tt0037558	0	1945	86	Drama,Romance	8.0	nm0000180	nm0002021,nm0369743,nm0000180,nm0623768	adultery
tt0037635	0	1945	77	Drama,Horror	7.5	nm0146709,nm0187769,nm0213136,nm0357607	nm0047786,nm0534191,nm0165021,nm0920229,nm0072478	
tt0037638	0	1945	66	Crime,Drama,Film-Noir	7.3	nm0880618	nm0326107,nm0600755	
tt0037800	0	1945	92	Drama,Romance	7.4	nm0003836,nm0696247	nm0003836,nm0696247	in netflix queue
tt0037884	0	1945	101	Drama,Film-Noir	7.9	nm0000697	nm0413352,nm0102818,nm0000697	alcoholism
tt0037913	0	1945	111	Crime,Drama,Film-Noir	7.9	nm0002031	nm0532030,nm0128906,nm0001203,nm0344391,nm0540816,nm0682787,nm0877957,nm0928603,nm0932163	motherhood
tt0037954	0	1945	142	Action,Adventure,Drama	7.3	nm0909825	nm0532030,nm0170660,nm0078827,nm7340209	
tt0037988	0	1945	110	Drama,Fantasy,Horror	7.5	nm0506797	nm0506797,nm0928492	
tt0038109	0	1945	111	Drama,Film-Noir,Mystery	7.5	nm0000033	nm0372942,nm1301541,nm0761573,nm0534191,nm0605658,nm0739676	amnesia
tt0038166	0	1944	71	Animation,Comedy,Family	6.3	nm0272568,nm0314671,nm0455741,nm0730860,nm0949597	nm0109205,nm0855804,nm0780799,nm0670328,nm0942723,nm0687624,nm0931614,nm0183183,nm0174974,nm0091069,nm0335469,nm0400056,nm0810324	
tt0038259	0	1945	68	Crime,Drama,Horror	6.6	nm0624756	nm0589616,nm0236279	
tt0038348	0	1946	93	Drama,Fantasy,Romance	7.9	nm0168413,nm0167496	nm0168413,nm0207305	
tt0038355	0	1946	114	Crime,Drama,Film-Noir	7.9	nm0001328	nm0001203,nm0102824,nm0299154,nm0151452	hammett
tt0038494	0	1946	76	Crime,Drama,Mystery	6.8	nm0624756	nm0497738,nm0344246,nm0236279	
tt0038499	0	1946	129	Drama,Romance,Western	6.7	nm0896542,nm0112897,nm0226189,nm0291548,nm0580017,nm0006388,nm0903049	nm0006388,nm0124002,nm0308177,nm0372942	
tt0038559	0	1946	110	Drama,Film-Noir,Romance	7.6	nm0896533	nm0254154,nm0252100,nm0663763,nm0372942,nm1738746,nm2316174	nightclub
tt0038574	0	1946	118	Adventure,Drama,Mystery	7.8	nm0000180	nm0002042,nm0000180,nm0623768,nm0369743,nm0909727,nm0569414	
tt0038589	0	1946	102	Comedy,Drama,History	7.0	nm0796645	nm0069410,nm0193466,nm0186355,nm0641199,nm0710723,nm0887858,nm0011343,nm0341178,nm0710299	
tt0038650	0	1946	130	Drama,Family,Fantasy	8.6	nm0001008	nm0329304,nm0352443,nm0001008,nm0842485,nm0827821,nm0933858	christmas
tt0038661	0	1946	128	Biography,Drama,Music	7.2	nm0337586	nm0118227,nm0151310,nm0519487,nm0813584	
tt0038669	0	1946	103	Crime,Drama,Film-Noir	7.7	nm0802563	nm0892044,nm0002133,nm0001379,nm0112218	
tt0038776	0	1946	128	Biography,Drama,Musical	6.1	nm0002031	nm0388841,nm0870150,nm0101115,nm0595654	cole porter
tt0038787	0	1946	102	Drama,Film-Noir,Mystery	7.9	nm0000033	nm0372942,nm0000033,nm0285218,nm0644048	assassination
tt0038823	0	1946	120	Drama,War	7.6	nm0744023	nm0024847,nm0000019,nm0542843,nm0656496,nm0370883,nm0744023,nm0311931,nm0695390	
tt0038854	0	1946	113	Crime,Drama,Film-Noir	7.4	nm0307819	nm0750822,nm0124002,nm0128906	adultery
tt0038890	0	1945	103	Drama,Thriller,War	8.0	nm0744023	nm0024847,nm0000019,nm0744023,nm0175924	in netflix queue
tt0038969	0	1946	94	Animation,Comedy,Family	6.9	nm0287836,nm0414144	nm0721468,nm0335577,nm0710683,nm0364873,nm0670328,nm0942723,nm0821707	
tt0038975	0	1946	83	Drama,Horror,Mystery	7.3	nm0802563	nm0227571,nm0924781	disability
tt0038988	0	1946	116	Drama,Film-Noir,Romance	7.4	nm0587277	nm0744035,nm0665875,nm0728307	
tt0038991	0	1946	95	Crime,Drama,Film-Noir	7.3	nm0000080	nm0892044,nm0873193,nm0242938,nm0000080,nm0001379	
tt0039017	0	1946	60	Crime,Drama,Film-Noir	6.7	nm0624756	nm0344246,nm0236279	
tt0039040	0	1946	122	Drama,Romance	7.6	nm0500552	nm0102818,nm0862419,nm0807977	
tt0039066	0	1946	116	Drama,Film-Noir,Thriller	6.5	nm0591486	nm0158737,nm0833017,nm0649183,nm0731387	
tt0039111	0	1946	128	Drama,Family,Western	7.2	nm0113284	nm0651585,nm0712617,nm0536941	animal movie
tt0039169	0	1947	95	Comedy,Romance	7.2	nm0718321	nm0791084	court
tt0039190	0	1947	109	Comedy,Drama,Fantasy	7.6	nm0467396	nm0792845,nm0073394,nm0622251,nm0000697,nm0102818	christmas
tt0039192	0	1947	101	Drama	7.7	nm0003836,nm0696247	nm0323869,nm0003836,nm0696247,nm0605658	convent, religion
tt0039211	0	1947	92	Crime,Drama,Film-Noir	7.2	nm0936404	nm0338751,nm0531335,nm0344631	
tt0039286	0	1947	86	Crime,Drama,Film-Noir	7.3	nm0229424	nm0668122,nm0112218	anti-semitism
tt0039302	0	1947	106	Drama,Film-Noir,Thriller	7.5	nm0202681	nm0202681,nm0328959,nm16481680	amnesia
tt0039335	0	1947	104	Crime,Drama,Film-Noir	6.9	nm0002030	nm0002106,nm0437717,nm0000636	othello
tt0039370	0	1947	97	Comedy,Drama,Romance	7.2	nm0693281	nm0729694,nm0449755,nm0943362	
tt0039402	0	1947	104	Drama,History	6.3	nm0000406,nm0273477	nm0629580,nm0001294	
tt0039416	0	1947	118	Drama,Romance	7.2	nm0001415	nm0387740,nm0366454,nm0001415,nm0599652	anti-semitism, judaism
tt0039417	0	1948	78	Drama	7.8	nm0744023	nm0744023,nm0515491,nm0464378,nm0024847,nm0289974	
tt0039420	0	1947	104	Comedy,Drama,Fantasy	7.8	nm0000581	nm0242897,nm0225283,nm0599652,nm16479587	ghosts
tt0039502	0	1947	116	Comedy,Music,Romance	7.6	nm0215877	nm0293388,nm0461113,nm0507265,nm0826873,nm0548993	
tt0039566	0	1947	118	Comedy,Family	7.1	nm0002031	nm0206325,nm0829330,nm0512231,nm0189496	
tt0039628	0	1947	96	Comedy,Drama,Family	7.9	nm0780833	nm0780833,nm0204016,nm0599652	
tt0039631	0	1947	124	Comedy,Crime,Drama	7.8	nm0000122	nm0000122,nm0000080,nm0605658	
tt0039689	0	1947	97	Crime,Drama,Film-Noir	8.0	nm0869664	nm0537784,nm0128906,nm0272045	memory
tt0039694	0	1947	125	Crime,Drama,Romance	6.5	nm0000033	nm0382562,nm0720904,nm0006388,nm0108833,nm0372942	
tt0039808	0	1947	110	Comedy,Fantasy,Romance	6.9	nm0572851	nm0257700,nm0293388,nm0862122,nm0710865	
tt0039853	0	1947	86	Comedy,Crime,Musical	6.9	nm0125636	nm0279795,nm0674759,nm0641199,nm0186355,nm0731592,nm0358591	nick and nora charles
tt0040068	0	1948	83	Comedy,Family,Fantasy	7.3	nm0059106,nm0487237	nm0498738,nm0727411,nm0335471,nm0791217,nm0831290	
tt0040202	0	1948	112	Drama,Film-Noir	7.4	nm0368871	nm0128332,nm0237225,nm0389002,nm0721913,nm0570215,nm1098613	in netflix queue
tt0040308	0	1948	103	Musical,Romance	7.3	nm0910199	nm0791084,nm0329304,nm0352443,nm0093397	
tt0040338	0	1948	95	Drama,Film-Noir,Mystery	7.6	nm0715346	nm0001294,nm0832593,nm0854789	
tt0040416	0	1948	154	Drama	7.6	nm0000059	nm0000636,nm0000059	
tt0040458	0	1948	134	Drama,Family	7.8	nm0828419	nm0090840,nm0886668,nm0285361	motherhood
tt0040495	0	1948	102	Drama	7.7	nm0624535	nm0902121,nm0898573,nm0364668	deafness
tt0040497	0	1949	70	Comedy	7.2	nm0004244	nm0004244,nm0549804,nm0923941	
tt0040506	0	1948	100	Action,Crime,Drama	7.7	nm0001379	nm0112218,nm0001379,nm0027173	
tt0040522	0	1948	89	Drama	8.2	nm0001120	nm0953790,nm0059030,nm0080755,nm0147599,nm0001120,nm0290000,nm0315657,nm0346291	
tt0040525	0	1947	87	Crime,Drama,Film-Noir	7.5	nm0000080	nm0455271,nm0000080,nm0033455,nm0145336,nm0496468,nm0548529,nm1738746	mirrors
tt0040613	0	1948	94	Comedy,Romance	7.2	nm0693281	nm0388233,nm0659085,nm0291035	
tt0040662	0	1948	105	Drama	7.8	nm0000180	nm0002042,nm0000180,nm0371552,nm0001907,nm0909727	dickens
tt0040724	0	1948	133	Drama,Western	7.7	nm0001328,nm0744504	nm0153698,nm0773660	cattle drive
tt0040725	0	1948	135	Drama,Music,Romance	8.1	nm0003836,nm0696247	nm0026153,nm0696247,nm0935773,nm0003836	ballet
tt0040746	0	1948	80	Crime,Drama,Mystery	7.9	nm0000033	nm0002025,nm0358096,nm0491306,nm0372942	
tt0040806	0	1948	108	Drama,Mystery	7.6	nm0514822	nm0664022,nm0104503,nm0911720,nm0491306	
tt0040823	0	1948	89	Drama,Film-Noir,Mystery	7.3	nm0514822	nm0282061	
tt0040876	0	1948	125	Action,Adventure,Drama	7.1	nm0796645	nm0241416,nm0034124	
tt0040897	0	1948	126	Adventure,Drama,Western	8.2	nm0001379	nm0001379,nm0871252,nm0233431	cold
tt0040919	0	1948	105	Comedy,Music,Romance	7.5	nm0002545	nm0002545	
tt0041090	0	1949	101	Comedy,Romance	7.4	nm0002030	nm0002106,nm0437717,nm16457464	hepburn and tracy
tt0041094	0	1949	68	Animation,Comedy,Family	6.8	nm0019282,nm0314671,nm0455741	nm0410331,nm0334370,nm0672093,nm0382548,nm0727370,nm0780799,nm0109205,nm0716206	
tt0041113	0	1949	110	Drama,Film-Noir	7.4	nm0744035	nm0913014,nm0744035	huey long, in netflix queue, robert penn warren
tt0041386	0	1949	114	Drama,Romance	7.0	nm0896542	nm0709446	
tt0041452	0	1949	115	Drama,Romance	8.1	nm0943758	nm0324537,nm0324499,nm0416556	
tt0041497	0	1949	81	Western	6.8	nm0002087	nm0002087,nm0189868,nm0307088	
tt0041498	0	1949	105	Comedy,Romance,War	7.0	nm0001328	nm0496468,nm0818700,nm0928444,nm0733887,nm0599652	cross dressing, men in drag
tt0041509	0	1949	102	Comedy,Musical,Romance	6.7	nm0467396	nm0710865,nm0475823,nm0324690,nm0372942	
tt0041546	0	1949	106	Comedy,Crime	8.0	nm0357607	nm0395170,nm0357607,nm0226538,nm0593867	family, multiple roles, murder
tt0041587	0	1949	103	Comedy,Drama,Romance	7.7	nm0000581	nm0143837,nm0459255,nm0000581	in netflix queue
tt0041594	0	1949	122	Drama,Family,Romance	7.2	nm0503777	nm0813584,nm0556945,nm0373511,nm0017301,nm0072639	
tt0041650	0	1949	94	Adventure,Drama,Fantasy	7.0	nm0774325	nm0741656,nm0178260	
tt0041699	0	1949	122	Crime,Drama,Mystery	7.8	nm0000041	nm0452878,nm0000041	in netflix queue
tt0041716	0	1949	98	Comedy,Musical,Romance	7.3	nm0002045,nm0000037	nm0337582,nm0173679,nm0730385	
tt0041841	0	1949	100	Action,Drama,Romance	7.0	nm0245385	nm0113689,nm0335455	world war ii
tt0041866	0	1949	104	Western	7.2	nm0000406	nm0068650,nm0637793,nm0821716	
tt0041959	0	1949	104	Drama,Film-Noir,Mystery	8.1	nm0715346	nm0001294,nm0000080,nm0466099,nm0715346	ferris wheel, venice, zither
tt0041968	0	1949	99	Crime,Drama,Film-Noir	7.3	nm0005738	nm0400403	
tt0041996	0	1949	132	Drama,War	7.7	nm0454771	nm0058905,nm0493446,nm0454771	
tt0042041	0	1949	114	Action,Crime,Drama	8.1	nm0909825	nm0324578,nm0730850,nm0446132	
tt0042192	0	1950	138	Drama	8.2	nm0000581	nm0000581,nm0650581	hollywood
tt0042200	0	1950	107	Comedy,Musical,Romance	6.9	nm0796645,nm0000923	nm0791084,nm0276252,nm0276227	
tt0042208	0	1950	112	Crime,Drama,Film-Noir	7.8	nm0001379	nm0534693,nm0001379,nm0122446	
tt0042276	0	1950	103	Comedy,Drama,Romance	7.5	nm0002030	nm0437717,nm0543171,nm0592238,nm1738746	remade
tt0042286	0	1950	93	Drama,Romance,Western	7.1	nm0202681	nm0036433,nm0540816,nm0087581	
tt0042327	0	1950	86	Comedy,Drama,Family	7.0	nm0485943	nm0873707,nm0318326,nm0136950	
tt0042332	0	1950	74	Animation,Family,Fantasy	7.3	nm0314671,nm0414144,nm0527217	nm0674518,nm0670328,nm0672093,nm0780799,nm0382548,nm0109205,nm0716206,nm0027011,nm0727370,nm0710683,nm0850895	disney
tt0042369	0	1949	83	Crime,Drama,Film-Noir	7.2	nm0005789	nm0745866,nm0338707	
tt0042451	0	1950	92	Comedy,Drama,Romance	7.1	nm0591486	nm0329304,nm0352443,nm0834117	wedding
tt0042546	0	1950	104	Comedy,Drama,Fantasy	7.9	nm0467396	nm0153808,nm0110958,nm0175333	
tt0042593	0	1950	94	Drama,Film-Noir,Mystery	7.9	nm0712947	nm0813584,nm0636002,nm0400568,nm1738746	l.a.
tt0042619	0	1951	95	Drama	7.7	nm0000975	nm0076111,nm0000975	priest, religion
tt0042646	0	1950	103	Action,Adventure,Romance	6.7	nm0071682,nm0554249	nm0222079,nm0353584	
tt0042665	0	1950	88	Comedy,Drama,Romance	7.3	nm0143900	nm0697362,nm0496746	
tt0042804	0	1950	80	Crime,Drama	8.2	nm0000320	nm0017274,nm0041255,nm0000320,nm0488601,nm0211993	
tt0042876	0	1950	88	Crime,Drama,Mystery	8.2	nm0000041	nm0015611,nm0000041,nm0368074	black and white, samurai, in netflix queue
tt0042895	0	1950	105	Drama,Romance,Western	7.0	nm0000406	nm0570130,nm0068650	
tt0042994	0	1950	111	Film-Noir,Mystery,Thriller	7.0	nm0000033	nm0177336,nm0720904,nm0421862,nm0108833,nm0233431,nm0532030	theater
tt0043014	0	1950	110	Drama,Film-Noir	8.4	nm0000697	nm0102818,nm0000697,nm0551261	movies, eerie, movie business
tt0043067	0	1950	96	Adventure,Drama,Family	6.9	nm0005738	nm0914245,nm0829044	
tt0043137	0	1950	92	Action,Drama,Western	7.6	nm0542649	nm0724307,nm0153698,nm0482193	
tt0043147	0	1950	101	Drama,History,War	6.9	nm0497442,nm0198202	nm0930546	
tt0043265	0	1951	105	Adventure,Drama,Romance	7.7	nm0001379	nm0286163,nm0012938,nm0001379,nm0171924,nm0896830	missionary
tt0043274	0	1951	75	Adventure,Animation,Comedy	7.3	nm0314671,nm0414144,nm0527217,nm0455741	nm0140902,nm0382548,nm0780799,nm0670328,nm0672093,nm0727370,nm0052520,nm0183183,nm0447039,nm0335469,nm0400056,nm0174974,nm0649603,nm0906929,nm0404717	disney
tt0043278	0	1951	114	Drama,Musical,Romance	7.1	nm0591486	nm0503585	france
tt0043338	0	1951	111	Drama,Film-Noir	8.1	nm0000697	nm0000697,nm0760488,nm0628305,nm0221528	
tt0043362	0	1951	90	Drama	8.0	nm0002190	nm0711905	in netflix queue
tt0043379	0	1951	117	Action,Adventure,Drama	7.3	nm0909825	nm0324578,nm0730850,nm0533418,nm0286163	
tt0043456	0	1951	92	Drama,Sci-Fi	7.7	nm0936404	nm0636002,nm0060915	aliens
tt0043686	0	1952	86	Drama,War	8.0	nm0167496	nm0102030,nm0042179,nm0098204,nm0167496	
tt0043915	0	1951	110	Comedy,Drama,Romance	7.3	nm0000581	nm0000581,nm0324506	
tt0043918	0	1952	107	Comedy	7.6	nm0245213	nm0345363,nm0245213,nm0054748,nm0080755	
tt0043924	0	1951	122	Drama,Romance	7.7	nm0828419	nm0237439,nm0443966,nm0933858,nm0113689,nm9005155	class
tt0043949	0	1951	171	Drama,Romance	7.1	nm0503777,nm0542649	nm0536941,nm0067103,nm0397022,nm0797197,nm0336682	
tt0043961	0	1951	69	Drama,War	7.1	nm0001379	nm0186427,nm0001379,nm0051649	civil war, stephen crane
tt0043983	0	1951	93	Comedy,Musical,Romance	6.7	nm0002045	nm0503585	
tt0044008	0	1951	86	Drama,Family,Fantasy	8.1	nm0221423	nm0002042,nm0486538	
tt0044030	0	1951	108	Drama,Family,Musical	6.8	nm0796645	nm0536941,nm0006153,nm0358564,nm0272209	
tt0044079	0	1951	101	Crime,Drama,Film-Noir	7.9	nm0000033	nm0151452,nm0650262,nm0177336,nm0383604,nm0233431,nm0372942	murder
tt0044081	0	1951	122	Drama	7.9	nm0001415	nm0931783,nm0766665,nm16542473,nm16705140	tennessee williams
tt0044121	0	1951	87	Horror,Sci-Fi	7.1	nm0638528,nm0001328	nm0496468,nm0132168,nm0001328,nm0372942	aliens
tt0044207	0	1951	83	Action,Sci-Fi,Thriller	6.6	nm0005789	nm0091213,nm0050981,nm0943804	
tt0044391	0	1952	118	Drama,Romance	7.8	nm0591486	nm0773660,nm0103488	movie business
tt0044509	0	1952	99	Drama,Romance	7.5	nm0542702	nm0295786,nm0408718	alcoholism, marriage
tt0044517	0	1952	105	Action,Adventure,Comedy	7.1	nm0802563	nm0452134	
tt0044706	0	1952	85	Drama,Thriller,Western	7.9	nm0003593	nm0286025,nm0192356	gunfight
tt0044741	0	1952	143	Drama	8.3	nm0000041	nm0000041,nm0368074,nm0644823	terminal illness, meditative, philosophical, poignant, purposefulness
tt0044744	0	1952	95	Comedy,Drama	7.4	nm0002190	nm0928492,nm0002190	oscar wilde
tt0044829	0	1951	78	Comedy,Crime	7.5	nm0187769	nm0165021	crime, heist
tt0044837	0	1952	137	Drama,Music,Romance	8.0	nm0000122	nm0000122	in netflix queue
tt0044876	0	1951	85	Comedy,Drama,Sci-Fi	7.2	nm0533241	nm0532032,nm0226538,nm0533241	
tt0044916	0	1952	97	Comedy,Sci-Fi	6.9	nm0001328	nm0372942,nm0496468,nm0224634,nm0781895,nm0001328,nm0599652	
tt0045012	0	1952	95	Comedy,Romance,Sport	6.9	nm0002030	nm0002106,nm0437717	hepburn and tracy, sports
tt0045061	0	1952	129	Comedy,Drama,Romance	7.7	nm0000406	nm0637793,nm0909775,nm0000406	
tt0045081	0	1953	115	Comedy	7.2	nm0245213	nm0345363,nm0245213,nm0054748,nm0024155	
tt0045125	0	1952	115	Action,Adventure,Comedy	7.5	nm0796645	nm0587697,nm0296207,nm0754581,nm0421255,nm0933133	
tt0045152	0	1952	103	Comedy,Musical,Romance	8.3	nm0002045,nm0000037	nm0173679,nm0337582	movie business
tt0045251	0	1951	90	Drama,Romance	7.5	nm0000080	nm0000636,nm0000080,nm0755068,nm16703572	
tt0045274	0	1952	89	Drama	8.2	nm0001120	nm0953790	
tt0045464	0	1953	89	Family,Fantasy,Music	6.7	nm0746740	nm0317450,nm0778818	
tt0045537	0	1953	112	Comedy,Musical,Romance	7.4	nm0591486	nm0173679,nm0337582,nm0181658,nm0503585	
tt0045591	0	1953	101	Musical,Romance,Western	7.2	nm0124877	nm0641199	
tt0045793	0	1953	118	Drama,Romance,War	7.6	nm0003593	nm0850168,nm0428296	
tt0045810	0	1953	91	Comedy,Musical,Romance	7.1	nm0001328	nm0496468,nm0276284,nm0002616,nm0599652	in netflix queue
tt0045826	0	1953	65	Drama,Horror	4.2	nm0000248	nm0000248	
tt0045888	0	1953	88	Horror	7.0	nm0211964	nm0928108,nm0067676	
tt0045891	0	1953	95	Comedy,Drama,Romance	6.8	nm0624535	nm0425913,nm0015399,nm0262368,nm0016534,nm0243817,nm0599652	
tt0045897	0	1953	95	Crime,Drama,Thriller	7.2	nm0000033	nm0846068,nm0033780,nm0030786	
tt0045920	0	1953	81	Horror,Sci-Fi	6.5	nm0000791	nm0261400,nm0001969	
tt0045963	0	1953	109	Comedy,Musical,Romance	7.0	nm0796645	nm0455510,nm0818416,nm0818415,nm0000636	
tt0046085	0	1953	116	Adventure,Drama,Romance	6.6	nm0000406	nm0536941,nm0172812	
tt0046126	0	1953	92	Drama,Film-Noir,Thriller	7.0	nm0368871	nm0102818,nm0281556,nm0106764	in netflix queue
tt0046183	0	1953	77	Adventure,Animation,Family	7.3	nm0314671,nm0414144,nm0527217,nm0455741	nm0057381,nm0780799,nm0672093,nm0670328,nm0382548,nm0727370,nm0052520,nm0942723,nm0183183,nm0159767	
